run_id,aging_light_suns,aging_temperature_C,aging_h,time_index,Jsc_mAcm2,Voc_V,FF,PCE_pct,Vmp_V,Jmp_mAcm2,PCE_initial_pct,PCE_norm,PCE_loss_pct_abs,PCE_retention_pct
arch_baseline_pin__stress_light_0p80sun_temp_300k__Stress_matrix_jv_003_updated,0.8,26.850000000000023,300,5,20.6069841903984,1.2715536899310846,0.8621285722010045,22.59025737205925,1.1373333333333333,19.86247717355737,22.61538683565664,0.9988888333513816,0.0251294635973877,99.88888333513816
arch_baseline_pin__stress_light_0p80sun_temp_300k__Stress_matrix_jv_003_updated,0.8,26.850000000000023,400,6,20.606245801557293,1.271344994887008,0.861971783059494,22.58163289583688,1.1373333333333333,19.85489410536654,22.61538683565664,0.998507478998036,0.033753939819757,99.8507478998036
arch_baseline_pin__stress_light_0p80sun_temp_300k__Stress_matrix_jv_003_updated,0.8,26.850000000000023,500,7,20.60550754526457,1.2711378977000949,0.8618140404300055,22.57301387415068,1.1373333333333333,19.847315833075044,22.61538683565664,0.9981263658316404,0.0423729615059542,99.81263658316404
arch_baseline_pin__stress_light_0p80sun_temp_300k__Stress_matrix_jv_003_updated,0.8,26.850000000000023,600,8,20.604769421160825,1.2709323781963864,0.8616553580385897,22.564400303846792,1.1373333333333333,19.83974235390984,22.61538683565664,0.9977454937127382,0.0509865318098441,99.77454937127382
arch_baseline_pin__stress_light_0p80sun_temp_300k__Stress_matrix_jv_003_updated,0.8,26.850000000000023,800,9,20.603293705175503,1.2705259866533574,0.8613352326781598,22.547189666851292,1.1373333333333333,19.8246099063757,22.61538683565664,0.9969844792264256,0.0681971688053408,99.69844792264256
arch_baseline_pin__stress_light_0p80sun_temp_300k__Stress_matrix_jv_003_updated,0.8,26.850000000000023,1000,10,20.60181838958276,1.270125661795397,0.8610115040149519,22.530000388585933,1.1373333333333333,19.80949623849877,22.61538683565664,0.9962244091736658,0.0853864470707037,99.6224409173666
arch_baseline_pin__stress_light_1p00sun_temp_300k__Stress_matrix_jv_003_updated,1.0,26.850000000000023,0,1,20.60913395742902,1.2721702985249204,0.8625792913279998,22.6153868714081,1.1373333333333333,19.88457227849481,22.6153868714081,1.0,0.0,100.0
arch_baseline_pin__stress_light_1p00sun_temp_300k__Stress_matrix_jv_003_updated,1.0,26.850000000000023,50,2,20.60875804191632,1.272061987097748,0.8625020315182227,22.61102352928955,1.1373333333333333,19.8807358112159,22.6153868714081,0.9998070631228484,0.0043633421185482,99.98070631228482
arch_baseline_pin__stress_light_1p00sun_temp_300k__Stress_matrix_jv_003_updated,1.0,26.850000000000023,100,3,20.608299579224504,1.2719304950610433,0.862407484272921,22.60570498954426,1.1373333333333333,19.876059486703628,22.6153868714081,0.999571889620156,0.0096818818638375,99.9571889620156
arch_baseline_pin__stress_light_1p00sun_temp_300k__Stress_matrix_jv_003_updated,1.0,26.850000000000023,200,4,20.60738305387408,1.2716694071124122,0.8622172526794907,22.595074420419632,1.1373333333333333,19.86671256191644,22.6153868714081,0.9991018304880672,0.0203124509884666,99.91018304880672
arch_baseline_pin__stress_light_1p00sun_temp_300k__Stress_matrix_jv_003_updated,1.0,26.850000000000023,300,5,20.60646666176528,1.271410816066408,0.8620255471547404,22.58445263779198,1.1373333333333333,19.857373362654144,22.6153868714081,0.9986321598745131,0.0309342336161186,99.86321598745133
arch_baseline_pin__stress_light_1p00sun_temp_300k__Stress_matrix_jv_003_updated,1.0,26.850000000000023,400,6,20.60555053611418,1.271154675392234,0.8618323706831692,22.57383903220271,1.1373333333333333,19.848041353050448,22.6153868714081,0.9981628508306476,0.0415478392053891,99.81628508306476
arch_baseline_pin__stress_light_1p00sun_temp_300k__Stress_matrix_jv_003_updated,1.0,26.850000000000023,500,7,20.60463467484104,1.270900947690993,0.8616377663875209,22.56323405935529,1.1373333333333333,19.838716933782496,22.6153868714081,0.997693923506622,0.0521528120528067,99.7693923506622
arch_baseline_pin__stress_light_1p00sun_temp_300k__Stress_matrix_jv_003_updated,1.0,26.850000000000023,600,8,20.60371894714338,1.2706495867361296,0.8614417424429602,22.552636961630263,1.1373333333333333,19.8293994387136,22.6153868714081,0.9972253444022589,0.0627499097778354,99.72253444022589
arch_baseline_pin__stress_light_1p00sun_temp_300k__Stress_matrix_jv_003_updated,1.0,26.850000000000023,800,9,20.60188828942636,1.2701538368806902,0.861045565045541,22.531467907570647,1.1373333333333333,19.810786554135973,22.6153868714081,0.9962892978875568,0.0839189638374513,99.6289297887557
arch_baseline_pin__stress_light_1p00sun_temp_300k__Stress_matrix_jv_003_updated,1.0,26.850000000000023,1000,10,20.60005856188496,1.2696671513729183,0.8606440387906448,22.51033217300882,1.1373333333333333,19.792202965717017,22.6153868714081,0.9953547246838348,0.1050546983992788,99.53547246838347
arch_baseline_pin__stress_light_0p01sun_temp_320k__Stress_matrix_jv_003_updated,0.01,46.85000000000002,0,1,20.609133951883017,1.27217029872079,0.8625792914227847,22.61538687128928,1.1373333333333333,19.88457227839034,22.61538687128928,1.0,0.0,100.0
arch_baseline_pin__stress_light_0p01sun_temp_320k__Stress_matrix_jv_003_updated,0.01,46.85000000000002,50,2,20.60906320916004,1.2721400019303837,0.8625463149260557,22.61390609230553,1.1373333333333333,19.883270303902872,22.61538687128928,0.999934523384801,0.0014807789837476,99.99345233848013
arch_baseline_pin__stress_light_0p01sun_temp_320k__Stress_matrix_jv_003_updated,0.01,46.85000000000002,100,3,20.60897706357643,1.2721030988564554,0.8625062357820582,22.61210482554636,1.1373333333333333,19.881686540632792,22.61538687128928,0.9998548755428506,0.003282045742921,99.98548755428506
arch_baseline_pin__stress_light_0p01sun_temp_320k__Stress_matrix_jv_003_updated,0.01,46.85000000000002,200,4,20.60880450489883,1.272029427196241,0.8624259888938837,22.60850229192514,1.1373333333333333,19.878519014002176,22.61538687128928,0.9996955798544008,0.0068845793641401,99.96955798544008
arch_baseline_pin__stress_light_0p01sun_temp_320k__Stress_matrix_jv_003_updated,0.01,46.85000000000002,300,5,20.60863207910347,1.2719559301903591,0.8623456238824634,22.6049002124082,1.1373333333333333,19.875351886642616,22.61538687128928,0.99953630424539,0.0104866588810814,99.953630424539
arch_baseline_pin__stress_light_0p01sun_temp_320k__Stress_matrix_jv_003_updated,0.01,46.85000000000002,400,6,20.608459654001365,1.271882609085604,0.8622651452773273,22.601298582501947,1.1373333333333333,19.87218515460312,22.61538687128928,0.9993770485171216,0.0140882887873345,99.93770485171216
arch_baseline_pin__stress_light_0p01sun_temp_320k__Stress_matrix_jv_003_updated,0.01,46.85000000000002,500,7,20.60828709601701,1.2718094626214596,0.8621845539204233,22.597697255036035,1.1373333333333333,19.869018688484203,22.61538687128928,0.9992178061620648,0.0176896162532465,99.92178061620646
arch_baseline_pin__stress_light_0p01sun_temp_320k__Stress_matrix_jv_003_updated,0.01,46.85000000000002,600,8,20.608114803103888,1.2717364832048987,0.8621038498107899,22.59409653108476,1.1373333333333333,19.86585275300536,22.61538687128928,0.9990585904930264,0.0212903402045192,99.90585904930263
arch_baseline_pin__stress_light_0p01sun_temp_320k__Stress_matrix_jv_003_updated,0.01,46.85000000000002,800,9,20.60776981829708,1.2715910579942924,0.8619421083058945,22.58689629022313,1.1373333333333333,19.85952194333804,22.61538687128928,0.9987402125275018,0.0284905810661513,99.87402125275018
arch_baseline_pin__stress_light_0p01sun_temp_320k__Stress_matrix_jv_003_updated,0.01,46.85000000000002,1000,10,20.60742496739961,1.271446321632783,0.8617799118073408,22.579697705848076,1.1373333333333333,19.853192590136054,22.61538687128928,0.9984219078079748,0.0356891654412088,99.8421907807975
arch_baseline_pin__stress_light_0p20sun_temp_320k__Stress_matrix_jv_003_updated,0.2,46.85000000000002,0,1,20.609134084765245,1.2721702984934733,0.8625792859550939,22.615386869712577,1.1373333333333333,19.884572277004025,22.615386869712577,1.0,0.0,100.0
arch_baseline_pin__stress_light_0p20sun_temp_320k__Stress_matrix_jv_003_updated,0.2,46.85000000000002,50,2,20.608729005091664,1.272045724479991,0.8624811429671435,22.610155003685296,1.1373333333333333,19.879972160332912,22.615386869712577,0.9997686590082486,0.0052318660272803,99.97686590082486
arch_baseline_pin__stress_light_0p20sun_temp_320k__Stress_matrix_jv_003_updated,0.2,46.85000000000002,100,3,20.608235139219264,1.2718945569643023,0.8623611650461191,22.603781490473597,1.1373333333333333,19.87436825070949,22.615386869712577,0.9994868370235788,0.0116053792389827,99.94868370235788
arch_baseline_pin__stress_light_0p20sun_temp_320k__Stress_matrix_jv_003_updated,0.2,46.85000000000002,200,4,20.607247541743178,1.2715946690064566,0.8621197157892276,22.591042033290368,1.1373333333333333,19.86316708671486,22.615386869712577,0.9989235277484988,0.0243448364222089,99.8923527748499
arch_baseline_pin__stress_light_0p20sun_temp_320k__Stress_matrix_jv_003_updated,0.2,46.85000000000002,300,5,20.606260342579933,1.271297996980935,0.8618763174676477,22.578313170070672,1.1373333333333333,19.85197523745956,22.615386869712577,0.9983606869139366,0.0370736996419047,99.83606869139366
arch_baseline_pin__stress_light_0p20sun_temp_320k__Stress_matrix_jv_003_updated,0.2,46.85000000000002,400,6,20.60527327665831,1.2710044773776676,0.861631019049758,22.565594750793423,1.1373333333333333,19.8407925710376,22.615386869712577,0.9977983078863076,0.0497921189191501,99.77983078863076
arch_baseline_pin__stress_light_0p20sun_temp_320k__Stress_matrix_jv_003_updated,0.2,46.85000000000002,500,7,20.60428660938337,1.270714054141296,0.8613838364220248,22.55288647215379,1.1373333333333333,19.82961882076828,22.615386869712577,0.9972363772541742,0.0625003975587858,99.72363772541742
arch_baseline_pin__stress_light_0p20sun_temp_320k__Stress_matrix_jv_003_updated,0.2,46.85000000000002,600,8,20.60330020717965,1.270426672858433,0.8611348184941794,22.540188487423546,1.1373333333333333,19.818454121415776,22.615386869712577,0.9966749017948596,0.0751983822890345,99.66749017948598
arch_baseline_pin__stress_light_0p20sun_temp_320k__Stress_matrix_jv_003_updated,0.2,46.85000000000002,800,9,20.601328067902124,1.2698608251426793,0.8606314158573117,22.51482309128036,1.1373333333333333,19.79615160429105,22.615386869712577,0.9955533027574734,0.100563778432221,99.55533027574734
arch_baseline_pin__stress_light_0p20sun_temp_320k__Stress_matrix_jv_003_updated,0.2,46.85000000000002,1000,10,20.599356991348586,1.2693065015704073,0.8601210632796702,22.48949750046388,1.1373333333333333,19.77388408598817,22.615386869712577,0.9944334638193922,0.1258893692486964,99.44334638193922
arch_baseline_pin__stress_light_0p40sun_temp_320k__Stress_matrix_jv_003_updated,0.4,46.85000000000002,0,1,20.609134085458493,1.2721702984940828,0.8625792859858172,22.615386871289655,1.1373333333333333,19.884572278390674,22.615386871289655,1.0,0.0,100.0
arch_baseline_pin__stress_light_0p40sun_temp_320k__Stress_matrix_jv_003_updated,0.4,46.85000000000002,50,2,20.60837712072964,1.2719468418780906,0.8624123373065449,22.606207786978278,1.1373333333333333,19.876501571200123,22.615386871289655,0.9995941221627724,0.0091790843113841,99.95941221627724
arch_baseline_pin__stress_light_0p40sun_temp_320k__Stress_matrix_jv_003_updated,0.4,46.85000000000002,100,3,20.607454265710093,1.271676777525614,0.8622074425361126,22.595026374449105,1.1373333333333333,19.866670317510938,22.615386871289655,0.9990997060118216,0.0203604968405528,99.90997060118217
arch_baseline_pin__stress_light_0p40sun_temp_320k__Stress_matrix_jv_003_updated,0.4,46.85000000000002,200,4,20.60560948864516,1.2711445334895977,0.861792897049589,22.57268958885712,1.1373333333333333,19.84703070532572,22.615386871289655,0.9981120251147796,0.0426972824325382,99.81120251147796
arch_baseline_pin__stress_light_0p40sun_temp_320k__Stress_matrix_jv_003_updated,0.4,46.85000000000002,300,5,20.603765640369303,1.2706225293058535,0.8613722554184541,22.5503886876685,1.1373333333333333,19.827422644491648,22.615386871289655,0.9971259309428984,0.0649981836211566,99.71259309428984
arch_baseline_pin__stress_light_0p40sun_temp_320k__Stress_matrix_jv_003_updated,0.4,46.85000000000002,400,6,20.60192285553622,1.2701104164167674,0.860945693545517,22.52812215784809,1.1373333333333333,19.807844804673,22.615386871289655,0.9961413565932692,0.0872647134415665,99.61413565932692
arch_baseline_pin__stress_light_0p40sun_temp_320k__Stress_matrix_jv_003_updated,0.4,46.85000000000002,500,7,20.600081134813628,1.269607883478841,0.8605134371382386,22.50589029975373,1.1373333333333333,19.78829744995932,22.615386871289655,0.9951583153470202,0.1094965715359244,99.51583153470202
arch_baseline_pin__stress_light_0p40sun_temp_320k__Stress_matrix_jv_003_updated,0.4,46.85000000000002,600,8,20.59824007747506,1.269114594128366,0.8600756649125381,22.48369129864904,1.1373333333333333,19.768778984744173,22.615386871289655,0.9941767269607132,0.1316955726406199,99.41767269607132
arch_baseline_pin__stress_light_0p40sun_temp_320k__Stress_matrix_jv_003_updated,0.4,46.85000000000002,800,9,20.59456075406908,1.2681547246659035,0.8591843848939476,22.43939549677403,1.1373333333333333,19.729831913927928,22.615386871289655,0.9922180692500532,0.1759913745156289,99.22180692500532
arch_baseline_pin__stress_light_0p40sun_temp_320k__Stress_matrix_jv_003_updated,0.4,46.85000000000002,1000,10,20.590885285376963,1.2672286990056114,0.8582733249262476,22.395235507908662,1.1373333333333333,19.69100425666061,22.615386871289655,0.9902654168759556,0.2201513633809924,99.02654168759555
arch_baseline_pin__stress_light_0p60sun_temp_320k__Stress_matrix_jv_003_updated,0.6,46.85000000000002,0,1,20.609133952576265,1.2721702984788308,0.8625792902243187,22.61538683632693,1.1373333333333333,19.884572247649704,22.61538683632693,1.0,0.0,100.0
arch_baseline_pin__stress_light_0p60sun_temp_320k__Stress_matrix_jv_003_updated,0.6,46.85000000000002,50,2,20.608025367529507,1.271848324403977,0.8623433211371935,22.60226208742299,1.1373333333333333,19.87303231602256,22.61538683632693,0.9994196540170228,0.0131247489039409,99.94196540170228
arch_baseline_pin__stress_light_0p60sun_temp_320k__Stress_matrix_jv_003_updated,0.6,46.85000000000002,100,3,20.60667378879343,1.271460758250673,0.8620526773315458,22.586277619896872,1.1373333333333333,19.858977977635,22.61538683632693,0.998712857903306,0.0291092164300579,99.8712857903306
arch_baseline_pin__stress_light_0p60sun_temp_320k__Stress_matrix_jv_003_updated,0.6,46.85000000000002,200,4,20.603972362949733,1.270701885315998,0.8614616843828684,22.554364712084983,1.1373333333333333,19.830918562794537,22.61538683632693,0.9973017430706104,0.0610221242419442,99.73017430706103
arch_baseline_pin__stress_light_0p60sun_temp_320k__Stress_matrix_jv_003_updated,0.6,46.85000000000002,300,5,20.601272929697306,1.2699638122042531,0.8608582961688585,22.522524643247127,1.1373333333333333,19.80292319160064,22.61538683632693,0.9958938490085592,0.092862193079803,99.58938490085592
arch_baseline_pin__stress_light_0p60sun_temp_320k__Stress_matrix_jv_003_updated,0.6,46.85000000000002,400,6,20.5985754907565,1.269245590756347,0.8602431296716807,22.490756501496225,1.1373333333333333,19.774991062276868,22.61538683632693,0.9944891353956188,0.1246303348307051,99.44891353956189
