mode,case_id,tage_hours_h,PCE_pct,Vmpp_V,Jmpp_mAcm2,Voc_V,Jsc_mAcm2,FF,PCE_norm,Dmaster,Rs_ohm,Rsh_ohm,Nt_1pm3,S_mps,Qf_Cpm2,scenario_family,scenario_label,scenario_short,case_knob_short,active_Rs,active_Rsh,active_Nt,active_Qf,active_S
0,3,1500.0,21.114695591548173,1.06,19.919524142969976,1.1968537765162506,21.62296894382623,0.8158839796246931,0.9890003900875023,0.7768698398515702,28.720160814413365,14554.091785611574,9.999999999999998e+21,72.14958718812562,0.0009322438078218842,leave_one_out,Full coupled except Nt (trap density / SRH),leave_out_Nt,Nt,True,True,False,True,True
0,3,2000.0,20.733595978907157,1.06,19.559996206516185,1.1968015399502412,21.62310762677668,0.8011879008651828,0.9711498999428549,0.8646647167633873,30.710178024414557,9920.47328193234,9.999999999999998e+21,79.17317734107098,0.001037597660116,leave_one_out,Full coupled except Nt (trap density / SRH),leave_out_Nt,Nt,True,True,False,True,True
0,3,2500.0,20.246294604362618,1.06,19.10027792864398,1.196090599411888,21.623184447935294,0.7828198363752994,0.9483249793833732,0.9179150013761012,31.917184475636077,7110.041594039107,9.999999999999998e+21,83.4332001100881,0.0011014980016513,leave_one_out,Full coupled except Nt (trap density / SRH),leave_out_Nt,Nt,True,True,False,True,True
0,3,3000.0,19.698247001733353,1.06,18.58325188842769,1.195050794596675,21.6232282497063,0.7622908050846902,0.922654739884215,0.950212931632136,32.64927089477286,5405.428608303934,9.999999999999998e+21,86.01703453057088,0.0011402555179585,leave_one_out,Full coupled except Nt (trap density / SRH),leave_out_Nt,Nt,True,True,False,True,True
0,4,0.0,21.349532116645616,1.05,20.332887730138683,1.1888025451838176,21.62103086004623,0.8306197223604002,1.0,0.0,11.11111111111111,55555.55555555556,9.999999999999998e+21,10.0,0.0,leave_one_out,Full coupled except Qf (interfacial charge / ions),leave_out_Qf,Qf,True,True,True,False,True
0,4,50.0,20.817982720635122,1.03,20.211633709354484,1.1681004543259534,21.60224210713332,0.8250107770757732,0.9751025271604871,0.0487705754992859,12.216577489094924,52981.55295975991,1.5852469059914314e+22,13.90164603994288,0.0,leave_one_out,Full coupled except Qf (interfacial charge / ions),leave_out_Qf,Qf,True,True,True,False,True
0,4,100.0,20.430912840716612,1.01,20.228626574966945,1.1549163708043648,21.58439461990281,0.8195913405056356,0.9569723930758753,0.0951625819640404,13.268129635629364,50533.08595189786,2.1419509835684857e+22,17.61300655712324,0.0,leave_one_out,Full coupled except Qf (interfacial charge / ions),leave_out_Qf,Qf,True,True,True,False,True
0,4,250.0,19.664412518522663,0.99,19.86304294800269,1.132351345300263,21.53602866886947,0.8063696159298406,0.9210699518417496,0.2211992169285951,16.12496002815927,43881.152439879705,3.6543906031431408e+22,27.695937354287608,0.0,leave_one_out,Full coupled except Qf (interfacial charge / ions),leave_out_Qf,Qf,True,True,True,False,True
0,4,500.0,18.88166087740486,0.97,19.46562977052048,1.113555322560179,21.47020764188544,0.7897545752585728,0.8844063080278642,0.3934693402873666,20.02974949095809,34789.1181515001,5.7216320834483975e+22,41.47754722298933,0.0,leave_one_out,Full coupled except Qf (interfacial charge / ions),leave_out_Qf,Qf,True,True,True,False,True
0,4,750.0,18.357556635842283,0.96,19.12245482900238,1.1031111223588221,21.419174222215734,0.7769496759556669,0.8598575620085568,0.5276334472589853,23.070802582314776,27708.234727998,7.331601367107823e+22,52.21067578071882,0.0,leave_one_out,Full coupled except Qf (interfacial charge / ions),leave_out_Qf,Qf,True,True,True,False,True
0,4,1000.0,17.964366602644375,0.95,18.90985958173092,1.0962969686155062,21.37956708250824,0.7664516951960882,0.8414407634084906,0.6321205588285577,25.43917711122508,22193.637172937237,8.58544670594269e+22,60.56964470628461,0.0,leave_one_out,Full coupled except Qf (interfacial charge / ions),leave_out_Qf,Qf,True,True,True,False,True
0,4,1500.0,17.35487645300215,0.94,18.46263452447037,1.0880068745345755,21.32489625349564,0.7480023458926632,0.8128925897851902,0.7768698398515702,28.720160814413365,14554.091785611574,1.032243807821884e+23,72.14958718812562,0.0,leave_one_out,Full coupled except Qf (interfacial charge / ions),leave_out_Qf,Qf,True,True,True,False,True
0,4,2000.0,16.84148615930826,0.93,18.109124902482,1.082904045327184,21.291848295943524,0.7304274290227447,0.7888456790197027,0.8646647167633873,30.710178024414557,9920.47328193234,1.1375976601160646e+23,79.17317734107098,0.0,leave_one_out,Full coupled except Qf (interfacial charge / ions),leave_out_Qf,Qf,True,True,True,False,True
0,4,2500.0,16.344746952542824,0.92,17.7660292962422,1.0795581007355999,21.271844735686177,0.7117492632701639,0.765578695741032,0.9179150013761012,31.917184475636077,7110.041594039107,1.2014980016513212e+23,83.4332001100881,0.0,leave_one_out,Full coupled except Qf (interfacial charge / ions),leave_out_Qf,Qf,True,True,True,False,True
0,4,3000.0,15.86057875338158,0.92,17.239759514545195,1.076615905127215,21.259726855180748,0.6929478614739619,0.7429005313430519,0.950212931632136,32.64927089477286,5405.428608303934,1.240255517958563e+23,86.01703453057088,0.0,leave_one_out,Full coupled except Qf (interfacial charge / ions),leave_out_Qf,Qf,True,True,True,False,True
0,5,0.0,21.349532116645616,1.05,20.332887730138683,1.1888025451838176,21.6210308517272,0.8306197226799942,1.0,0.0,11.11111111111111,55555.55555555556,9.999999999999998e+21,10.0,0.0,leave_one_out,Full coupled except S (surface recombination),leave_out_S,S,True,True,True,True,False
0,5,50.0,20.862889116869784,1.03,20.25523215230076,1.1684073195087714,21.60253656458822,0.8265619936453646,0.9772059173420288,0.0487705754992859,12.216577489094924,52981.55295975991,1.5852469059914314e+22,10.0,5.8524690599143177e-05,leave_one_out,Full coupled except S (surface recombination),leave_out_S,S,True,True,True,True,False
0,5,100.0,20.524075253168245,1.02,20.121642405066904,1.156229681803162,21.585182270758157,0.8223633821849806,0.9613360677429654,0.0951625819640404,13.268129635629364,50533.08595189786,2.1419509835684857e+22,10.0,0.00011419509835684856,leave_one_out,Full coupled except S (surface recombination),leave_out_S,S,True,True,True,True,False
0,5,250.0,19.871811821471336,1.0,19.871811821471333,1.1371011881682187,21.539106228042755,0.8113545470911082,0.9307844177989201,0.2211992169285951,16.12496002815927,43881.152439879705,3.6543906031431408e+22,10.0,0.0002654390603143141,leave_one_out,Full coupled except S (surface recombination),leave_out_S,S,True,True,True,True,False
0,5,500.0,19.240158474913088,0.98,19.63281477031948,1.1224318304505134,21.478345605796164,0.7980826039291187,0.9011981325769706,0.3934693402873666,20.02974949095809,34789.1181515001,5.7216320834483975e+22,10.0,0.0004721632083448399,leave_one_out,Full coupled except S (surface recombination),leave_out_S,S,True,True,True,True,False
0,5,750.0,18.821110588710113,0.97,19.40320679248465,1.11432521945606,21.432531124500127,0.7880609789657486,0.8815701667783077,0.5276334472589853,23.070802582314776,27708.234727998,7.331601367107823e+22,10.0,0.0006331601367107824,leave_one_out,Full coupled except S (surface recombination),leave_out_S,S,True,True,True,True,False
0,5,1000.0,18.493396557148163,0.97,19.06535727541048,1.109280675724066,21.39764401758525,0.7791288338209237,0.8662202270338933,0.6321205588285577,25.43917711122508,22193.637172937237,8.58544670594269e+22,10.0,0.0007585446705942691,leave_one_out,Full coupled except S (surface recombination),leave_out_S,S,True,True,True,True,False
0,5,1500.0,17.96698608315317,0.96,18.715610503284555,1.102487249838309,21.350255624818512,0.7633058250605156,0.8415634583928342,0.7768698398515702,28.720160814413365,14554.091785611574,1.032243807821884e+23,10.0,0.0009322438078218842,leave_one_out,Full coupled except S (surface recombination),leave_out_S,S,True,True,True,True,False
0,5,2000.0,17.48697830884308,0.95,18.407345588255875,1.0984522547033682,21.321973468581543,0.7466312927495999,0.8190801659399827,0.8646647167633873,30.710178024414557,9920.47328193234,1.1375976601160646e+23,10.0,0.001037597660116,leave_one_out,Full coupled except S (surface recombination),leave_out_S,S,True,True,True,True,False
0,5,2500.0,16.995803035195415,0.95,17.89031898441623,1.0953052862840549,21.304953201969862,0.7283261799475211,0.7960737941392297,0.9179150013761012,31.917184475636077,7110.041594039107,1.2014980016513212e+23,10.0,0.0011014980016513,leave_one_out,Full coupled except S (surface recombination),leave_out_S,S,True,True,True,True,False
0,5,3000.0,16.506819978206398,0.94,17.560446785325958,1.0929386211633836,21.2946721095119,0.7092456564064308,0.7731701045259209,0.950212931632136,32.64927089477286,5405.428608303934,1.240255517958563e+23,10.0,0.0011402555179585,leave_one_out,Full coupled except S (surface recombination),leave_out_S,S,True,True,True,True,False
1,0,0.0,21.349532116645616,1.05,20.332887730138683,1.1888025451838176,21.621030860046208,0.8306197223604009,1.0,0.0,11.11111111111111,55555.55555555556,9.999999999999998e+21,10.0,0.0,control,All knobs off control,all_off_control,all,False,False,False,False,False
1,0,50.0,21.349532116645616,1.05,20.332887730138683,1.1888025451838176,21.621030851727195,0.8306197226799943,1.0,0.0487705754992859,11.11111111111111,55555.55555555556,9.999999999999998e+21,10.0,0.0,control,All knobs off control,all_off_control,all,False,False,False,False,False
1,0,100.0,21.349532116645616,1.05,20.332887730138683,1.1888025451838176,21.621030851727195,0.8306197226799943,1.0,0.0951625819640404,11.11111111111111,55555.55555555556,9.999999999999998e+21,10.0,0.0,control,All knobs off control,all_off_control,all,False,False,False,False,False
1,0,250.0,21.349532116645616,1.05,20.332887730138683,1.1888025451838176,21.621030851727195,0.8306197226799943,1.0,0.2211992169285951,11.11111111111111,55555.55555555556,9.999999999999998e+21,10.0,0.0,control,All knobs off control,all_off_control,all,False,False,False,False,False
1,0,500.0,21.349532116645616,1.05,20.332887730138683,1.1888025451838176,21.621030851727195,0.8306197226799943,1.0,0.3934693402873666,11.11111111111111,55555.55555555556,9.999999999999998e+21,10.0,0.0,control,All knobs off control,all_off_control,all,False,False,False,False,False
1,0,750.0,21.349532116645616,1.05,20.332887730138683,1.1888025451838176,21.621030851727195,0.8306197226799943,1.0,0.5276334472589853,11.11111111111111,55555.55555555556,9.999999999999998e+21,10.0,0.0,control,All knobs off control,all_off_control,all,False,False,False,False,False
1,0,1000.0,21.349532116645616,1.05,20.332887730138683,1.1888025451838176,21.621030851727195,0.8306197226799943,1.0,0.6321205588285577,11.11111111111111,55555.55555555556,9.999999999999998e+21,10.0,0.0,control,All knobs off control,all_off_control,all,False,False,False,False,False
1,0,1500.0,21.349532116645616,1.05,20.332887730138683,1.1888025451838176,21.621030851727195,0.8306197226799943,1.0,0.7768698398515702,11.11111111111111,55555.55555555556,9.999999999999998e+21,10.0,0.0,control,All knobs off control,all_off_control,all,False,False,False,False,False
1,0,2000.0,21.349532116645616,1.05,20.332887730138683,1.1888025451838176,21.621030851727195,0.8306197226799943,1.0,0.8646647167633873,11.11111111111111,55555.55555555556,9.999999999999998e+21,10.0,0.0,control,All knobs off control,all_off_control,all,False,False,False,False,False
1,0,2500.0,21.349532116645616,1.05,20.332887730138683,1.1888025451838176,21.621030851727195,0.8306197226799943,1.0,0.9179150013761012,11.11111111111111,55555.55555555556,9.999999999999998e+21,10.0,0.0,control,All knobs off control,all_off_control,all,False,False,False,False,False
1,0,3000.0,21.349532116645616,1.05,20.332887730138683,1.1888025451838176,21.621030851727195,0.8306197226799943,1.0,0.950212931632136,11.11111111111111,55555.55555555556,9.999999999999998e+21,10.0,0.0,control,All knobs off control,all_off_control,all,False,False,False,False,False
1,1,0.0,21.349532116645616,1.05,20.332887730138683,1.1888025451838176,21.621030851727195,0.8306197226799943,1.0,0.0,11.11111111111111,55555.55555555556,9.999999999999998e+21,10.0,0.0,one_only,Only Rs (series resistance) active,only_Rs,Rs,True,False,False,False,False
